"status","id","nome","categoria","subcategoria","subcategoria2","peso","altura","largura","comprimento","preco","destaque","descricao","imagens","nome_variacao_1","variacoes_1","nome_variacao_2","variacoes_2","caminho_origem","pasta_produto"
"ativo","3-1-1-024","Imã R2-D2","decoracao","Ímãs","Slim","7.7","6","0.63","5.53","5.9","","Tamanho aproximado: 5,6 cm x 0,7 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-024-ima-r2-d2/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\024 R2-D2","3-1-1-024-ima-r2-d2"
"ativo","3-1-1-025","Imã Yoda","decoracao","Ímãs","Slim","4.47","4.59","0.53","6","5.9","","Tamanho aproximado: 6 cm x 0,6 cm x 4,6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-025-ima-yoda/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\025 YODA","3-1-1-025-ima-yoda"
"ativo","3-1-1-026","Imã Freddy Krueger","decoracao","Ímãs","Slim","6.19","5.5","0.52","5.5","5.9","","Tamanho aproximado: 5,5 cm x 0,6 cm x 5,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-026-ima-freddy-krueger/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\026 FREDDY KRUEGER","3-1-1-026-ima-freddy-krueger"
"ativo","3-1-1-027","Imã Jason","decoracao","Ímãs","Slim","5.76","5.5","0.58","4.81","5.9","","Tamanho aproximado: 4,9 cm x 0,6 cm x 5,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-027-ima-jason/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\027 JASON","3-1-1-027-ima-jason"
"ativo","3-1-1-028","Imã Jack Skellington","decoracao","Ímãs","Slim","5.64","5.5","0.56","4.34","5.9","","Tamanho aproximado: 4,4 cm x 0,6 cm x 5,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-028-ima-jack-skellington/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\028 JACK SKELLINGTON","3-1-1-028-ima-jack-skellington"
"ativo","3-1-1-029","Imã Beetlejuice","decoracao","Ímãs","Slim","6.25","5.99","0.52","5.3","5.9","","Tamanho aproximado: 5,3 cm x 0,6 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-029-ima-beetlejuice/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\029 BEETLEJUICE","3-1-1-029-ima-beetlejuice"
"ativo","3-1-1-030","Imã Ghostface","decoracao","Ímãs","Slim","4.76","5.5","0.36","3.99","5.9","","Tamanho aproximado: 4 cm x 0,4 cm x 5,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-030-ima-ghostface/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\030 GHOSTFACE","3-1-1-030-ima-ghostface"
"ativo","3-1-1-031","Imã Edward","decoracao","Ímãs","Slim","7.46","6.5","0.58","5.62","5.9","","Tamanho aproximado: 5,7 cm x 0,6 cm x 6,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-031-ima-edward/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\031 EDWARD MÃOS DE TESOURA","3-1-1-031-ima-edward"
"ativo","3-1-1-032","Imã Pennywise","decoracao","Ímãs","Slim","6.22","6","0.57","5.13","5.9","","Tamanho aproximado: 5,2 cm x 0,6 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-032-ima-pennywise/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\032 PENNYWISE","3-1-1-032-ima-pennywise"
"ativo","3-1-1-033","Imã Xenomorfo","decoracao","Ímãs","Slim","7.34","6","0.52","5.96","5.9","","Tamanho aproximado: 6 cm x 0,6 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-033-ima-xenomorfo/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\033 XENOMORFO","3-1-1-033-ima-xenomorfo"
"ativo","3-1-1-034","Imã Coringa","decoracao","Ímãs","Slim","6.42","6","0.57","5.24","5.9","","Tamanho aproximado: 5,3 cm x 0,6 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-034-ima-coringa/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\034 CORINGA","3-1-1-034-ima-coringa"
"ativo","3-1-1-035","Imã Jigsaw","decoracao","Ímãs","Slim","7.14","6.5","0.51","5.5","5.9","","Tamanho aproximado: 5,5 cm x 0,6 cm x 6,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-035-ima-jigsaw/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\035 BILLY","3-1-1-035-ima-jigsaw"
"ativo","3-1-1-036","Imã Sally","decoracao","Ímãs","Slim","7.32","5.99","0.62","5.28","5.9","","Tamanho aproximado: 5,3 cm x 0,7 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-036-ima-sally/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\036 SALLY","3-1-1-036-ima-sally"
"ativo","3-1-1-037","Imã Drácula","decoracao","Ímãs","Slim","6.9","6","0.58","5.2","5.9","","Tamanho aproximado: 5,2 cm x 0,6 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-037-ima-dracula/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\037 DRÁCULA","3-1-1-037-ima-dracula"
"ativo","3-1-1-038","Imã Michael Myers","decoracao","Ímãs","Slim","6.06","6","0.54","4.58","5.9","","Tamanho aproximado: 4,6 cm x 0,6 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-038-ima-michael-myers/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\038 MICHAEL MYERS","3-1-1-038-ima-michael-myers"
"ativo","3-1-1-039","Imã Oogie Boogie","decoracao","Ímãs","Slim","5.49","6","0.52","4.61","5.9","","Tamanho aproximado: 4,7 cm x 0,6 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-039-ima-oogie-boogie/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\039 OOGIE BOOGIE","3-1-1-039-ima-oogie-boogie"
"ativo","3-1-1-040","Imã Cthulhu","decoracao","Ímãs","Slim","6.46","5.24","0.68","6","5.9","","Tamanho aproximado: 6 cm x 0,7 cm x 5,3 cm","produtos/imagens/decoracao/imas/slim/3-1-1-040-ima-cthulhu/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\040 CTHULHU","3-1-1-040-ima-cthulhu"
"ativo","3-1-1-041","Imã Frankenstein","decoracao","Ímãs","Slim","6.09","6","0.58","4.55","5.9","","Tamanho aproximado: 4,6 cm x 0,6 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-041-ima-frankenstein/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\041 FRANKENSTEIN","3-1-1-041-ima-frankenstein"
"ativo","3-1-1-042","Imã Leatherface","decoracao","Ímãs","Slim","8.96","6.5","0.63","6.43","5.9","","Tamanho aproximado: 6,5 cm x 0,7 cm x 6,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-042-ima-leatherface/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\042 LEATHERFACE","3-1-1-042-ima-leatherface"
"ativo","3-1-1-043","Imã Art The Clown","decoracao","Ímãs","Slim","6.4","6.5","0.69","4.83","5.9","","Tamanho aproximado: 4,9 cm x 0,7 cm x 6,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-043-ima-art-the-clown/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\043 ART THE CLOWN","3-1-1-043-ima-art-the-clown"
"ativo","3-1-1-044","Imã Batman","decoracao","Ímãs","Slim","6.45","6.5","0.56","4.64","5.9","","Tamanho aproximado: 4,7 cm x 0,6 cm x 6,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-044-ima-batman/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\044 BATMAN","3-1-1-044-ima-batman"
"ativo","3-1-1-045","Imã Arlequina","decoracao","Ímãs","Slim","8.99","6.22","0.54","6.5","5.9","","Tamanho aproximado: 6,5 cm x 0,6 cm x 6,3 cm","produtos/imagens/decoracao/imas/slim/3-1-1-045-ima-arlequina/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\045 ARLEQUINA","3-1-1-045-ima-arlequina"
"ativo","3-1-1-046","Imã Hera Venenosa","decoracao","Ímãs","Slim","7.63","6.37","0.53","6","5.9","","Tamanho aproximado: 6 cm x 0,6 cm x 6,4 cm","produtos/imagens/decoracao/imas/slim/3-1-1-046-ima-hera-venenosa/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\046 HERA VENENOSA","3-1-1-046-ima-hera-venenosa"
"ativo","3-1-1-047","Imã Triângulo","decoracao","Ímãs","Slim","7.95","8.04","0.61","3.79","5.9","","Tamanho aproximado: 3,8 cm x 0,7 cm x 8,1 cm","produtos/imagens/decoracao/imas/slim/3-1-1-047-ima-triangulo/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\047 TRIÂNGULO","3-1-1-047-ima-triangulo"
"ativo","3-1-1-048","Imã Circulo","decoracao","Ímãs","Slim","7.94","8.04","0.61","3.79","5.9","","Tamanho aproximado: 3,8 cm x 0,7 cm x 8,1 cm","produtos/imagens/decoracao/imas/slim/3-1-1-048-ima-circulo/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\048 CIRCULO","3-1-1-048-ima-circulo"
"ativo","3-1-1-049","Imã Quadrado","decoracao","Ímãs","Slim","7.97","8.04","0.609","3.79","5.9","","Tamanho aproximado: 3,8 cm x 0,7 cm x 8,1 cm","produtos/imagens/decoracao/imas/slim/3-1-1-049-ima-quadrado/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\049 QUADRADO","3-1-1-049-ima-quadrado"
"ativo","3-1-1-050","Imã Game Over","decoracao","Ímãs","Slim","6.53","4","3","7","5.9","","Tamanho aproximado: 7 cm x 3 cm x 4 cm","produtos/imagens/decoracao/imas/slim/3-1-1-050-ima-game-over/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\050 GAME OVER","3-1-1-050-ima-game-over"
"ativo","3-1-1-051","Imã Macaco","decoracao","Ímãs","Slim","6.82","4.89","0.62","6","5.9","","Tamanho aproximado: 6 cm x 0,7 cm x 4,9 cm","produtos/imagens/decoracao/imas/slim/3-1-1-051-ima-macaco/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\051 MACACO","3-1-1-051-ima-macaco"
"ativo","3-1-1-052","Imã Coelho Agente","decoracao","Ímãs","Slim","4.92","6.38","0.53","3.82","5.9","","Tamanho aproximado: 3,9 cm x 0,6 cm x 6,4 cm","produtos/imagens/decoracao/imas/slim/3-1-1-052-ima-coelho-agente/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\052 COELHO AGENTE","3-1-1-052-ima-coelho-agente"
"ativo","3-1-1-053","Imã Coelho de Óculos","decoracao","Ímãs","Slim","6.29","5.99","0.65","4.6","5.9","","Tamanho aproximado: 4,6 cm x 0,7 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-053-ima-coelho-de-oculos/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\053 COELHO ESTILOSO","3-1-1-053-ima-coelho-de-oculos"
"ativo","3-1-1-054","Imã Coelho na Cartola","decoracao","Ímãs","Slim","5.21","5.8","0.59","4.28","5.9","","Tamanho aproximado: 4,3 cm x 0,6 cm x 5,8 cm","produtos/imagens/decoracao/imas/slim/3-1-1-054-ima-coelho-na-cartola/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\054 COELHO CARTOLA","3-1-1-054-ima-coelho-na-cartola"
"ativo","3-1-1-055","Imã Coelho Camuflado","decoracao","Ímãs","Slim","5.73","6.5","0.6","4.13","5.9","","Tamanho aproximado: 4,2 cm x 0,6 cm x 6,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-055-ima-coelho-camuflado/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\055 COELHO CAMUFLADO","3-1-1-055-ima-coelho-camuflado"
"ativo","3-1-1-056","Imã Coelho Moai","decoracao","Ímãs","Slim","6.26","73.64","0.54","3.5","5.9","","Tamanho aproximado: 3,5 cm x 0,6 cm x 73,7 cm","produtos/imagens/decoracao/imas/slim/3-1-1-056-ima-coelho-moai/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\056 COELHO MOAI","3-1-1-056-ima-coelho-moai"
"ativo","3-1-1-057","Imã Coelho Relaxado","decoracao","Ímãs","Slim","5.75","6","0.58","4.23","5.9","","Tamanho aproximado: 4,3 cm x 0,6 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-057-ima-coelho-relaxado/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\057 COELHO RELAXADO","3-1-1-057-ima-coelho-relaxado"
"ativo","3-1-1-058","Imã Coelho Pintor","decoracao","Ímãs","Slim","5.81","5.49","0.61","5","5.9","","Tamanho aproximado: 5 cm x 0,7 cm x 5,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-058-ima-coelho-pintor/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\058 COELHO PINTOR","3-1-1-058-ima-coelho-pintor"
"ativo","3-1-1-059","Imã Coelho Fofo","decoracao","Ímãs","Slim","5.42","4.64","0.67","5","5.9","","Tamanho aproximado: 5 cm x 0,7 cm x 4,7 cm","produtos/imagens/decoracao/imas/slim/3-1-1-059-ima-coelho-fofo/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\059 COELHO FOFO","3-1-1-059-ima-coelho-fofo"
"ativo","3-1-1-060","Imã Pintinho","decoracao","Ímãs","Slim","5.08","5","0.63","4.07","5.9","","Tamanho aproximado: 4,1 cm x 0,7 cm x 5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-060-ima-pintinho/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\060 PINTINHO","3-1-1-060-ima-pintinho"
"ativo","3-1-1-061","Imã Morcego","decoracao","Ímãs","Slim","4.1","3.94","0.58","5.2","5.9","","Tamanho aproximado: 5,2 cm x 0,6 cm x 4 cm","produtos/imagens/decoracao/imas/slim/3-1-1-061-ima-morcego/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\061 MORCEGO","3-1-1-061-ima-morcego"
"ativo","3-1-1-062","Imã Aranha","decoracao","Ímãs","Slim","2.96","2.97","0.56","4.5","5.9","","Tamanho aproximado: 4,5 cm x 0,6 cm x 3 cm","produtos/imagens/decoracao/imas/slim/3-1-1-062-ima-aranha/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\062 ARANHA","3-1-1-062-ima-aranha"
"ativo","3-1-1-063","Imã Casal","decoracao","Ímãs","Slim","5.97","4.42","0.54","6","5.9","","Tamanho aproximado: 6 cm x 0,6 cm x 4,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-063-ima-casal/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\063 CASAL","3-1-1-063-ima-casal"
"ativo","3-1-1-064","Imã Zumbi","decoracao","Ímãs","Slim","3.63","4.5","0.57","3.39","5.9","","Tamanho aproximado: 3,4 cm x 0,6 cm x 4,5 cm","produtos/imagens/decoracao/imas/slim/3-1-1-064-ima-zumbi/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\064 ZUMBI","3-1-1-064-ima-zumbi"
"ativo","3-1-1-065","Imã Múmia","decoracao","Ímãs","Slim","3.98","4.8","0.58","3.34","5.9","","Tamanho aproximado: 3,4 cm x 0,6 cm x 4,8 cm","produtos/imagens/decoracao/imas/slim/3-1-1-065-ima-mumia/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\065 MÚMIA","3-1-1-065-ima-mumia"
"ativo","3-1-1-066","Imã Cogumelo","decoracao","Ímãs","Slim","5","6.2","0.26","6","5.9","","Tamanho aproximado: 6,2 cm x 0,26 cm x 6 cm","produtos/imagens/decoracao/imas/slim/3-1-1-066-ima-cogumelo/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\066 COGUMELO","3-1-1-066-ima-cogumelo"
"ativo","3-1-1-067","Imã Ganso Banana","decoracao","Ímãs","Slim","5","7","0.25","4.9","5.9","","Tamanho aproximado: 7 cm x 0,25 cm x 4,9 cm","produtos/imagens/decoracao/imas/slim/3-1-1-067-ima-ganso-banana/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\067 GANSO BANANA","3-1-1-067-ima-ganso-banana"
"ativo","3-1-1-068","Imã Have a Nice Strip","decoracao","Ímãs","Slim","5","3.3","0.2","7","5.9","","Tamanho aproximado: 3,3 cm x 0,2 cm x 7 cm","produtos/imagens/decoracao/imas/slim/3-1-1-068-ima-have-a-nice-strip/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\068 HAVE A NICE TRIP","3-1-1-068-ima-have-a-nice-strip"
"ativo","3-1-1-069","Imã Mago","decoracao","Ímãs","Slim","5","7","0.26","6.1","5.9","","Tamanho aproximado: 7 cm x 0,26 cm x 6,1 cm","produtos/imagens/decoracao/imas/slim/3-1-1-069-ima-mago/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\069 MAGO","3-1-1-069-ima-mago"
"ativo","3-1-1-070","Imã Sushi","decoracao","Ímãs","Slim","5","4.2","0.25","7","5.9","","Tamanho aproximado: 4,2 cm x 0,25 cm x 7 cm","produtos/imagens/decoracao/imas/slim/3-1-1-070-ima-sushi/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\070 SUSHI","3-1-1-070-ima-sushi"
"ativo","3-1-1-071","Imã Tubarão na Boia","decoracao","Ímãs","Slim","5","7","0.27","6.4","5.9","","Tamanho aproximado: 7 cm x 0,27 cm x 6,4 cm","produtos/imagens/decoracao/imas/slim/3-1-1-071-ima-tubarao-na-boia/1.png","","","","","3 DECORAÇÃO\1 IMÃS\1 SLIM\071 TUBARÃO NA BOIA","3-1-1-071-ima-tubarao-na-boia"
"ativo","3-1-2-001","Imã Tetris","decoracao","Ímãs","3D","41.7","3.7","1.5","4.5","10.9","","Tamanho aproximado: 4,5 cm x 1,5 cm x 3,7 cm","produtos/imagens/decoracao/imas/3d/3-1-2-001-ima-tetris/1.png|produtos/imagens/decoracao/imas/3d/3-1-2-001-ima-tetris/2.png|produtos/imagens/decoracao/imas/3d/3-1-2-001-ima-tetris/3.png","","","","","3 DECORAÇÃO\1 IMÃS\2 3D\001 TETRIS","3-1-2-001-ima-tetris"
"ativo","3-1-2-002","Imã Pizza","decoracao","Ímãs","3D","17.39","8.8","0.8","8.8","10.9","Destaque","Tamanho aproximado: 8,8 cm x 0,8 cm x 8,8 cm","produtos/imagens/decoracao/imas/3d/3-1-2-002-ima-pizza/1.png|produtos/imagens/decoracao/imas/3d/3-1-2-002-ima-pizza/2.webp|produtos/imagens/decoracao/imas/3d/3-1-2-002-ima-pizza/3.png","","","","","3 DECORAÇÃO\1 IMÃS\2 3D\002 PIZZA","3-1-2-002-ima-pizza"
"ativo","3-1-2-003","Imã Rick Picles","decoracao","Ímãs","3D","5","9","1.9","2.6","7.9","","Tamanho aproximado: 9 cm x 1,9 cm x 2,6 cm","produtos/imagens/decoracao/imas/3d/3-1-2-003-ima-rick-picles/1.png","","","","","3 DECORAÇÃO\1 IMÃS\2 3D\003 RICK PICLES","3-1-2-003-ima-rick-picles"
"ativo","3-1-2-004","Imã Rick Picles Colado","decoracao","Ímãs","3D","5","8","1.5","2.65","7.9","","Tamanho aproximado: 8 cm x 1,5 cm x 9,4 cm","produtos/imagens/decoracao/imas/3d/3-1-2-004-ima-rick-picles-colado/1.png","","","","","3 DECORAÇÃO\1 IMÃS\2 3D\004 RICK PICLES COLADO","3-1-2-004-ima-rick-picles-colado"
"ativo","3-2-1-001","Miniatura Batman","decoracao","Miniaturas","Personagens","49.05","12","6","8","19.9","","Tamanho aproximado: 8 cm x 6 cm x 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-001-miniatura-batman/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-001-miniatura-batman/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-001-miniatura-batman/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-001-miniatura-batman/4.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\001 BATMAN","3-2-1-001-miniatura-batman"
"ativo","3-2-1-002","Miniatura Batman Bravo","decoracao","Miniaturas","Personagens","38.8","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-002-miniatura-batman-bravo/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-002-miniatura-batman-bravo/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-002-miniatura-batman-bravo/3.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\002 BATMAN BRAVO","3-2-1-002-miniatura-batman-bravo"
"ativo","3-2-1-003","Miniatura Dragão Banguela","decoracao","Miniaturas","Personagens","32.94","16","6","8","19.9","","Tamanho aproximado: 16 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-003-miniatura-dragao-banguela/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-003-miniatura-dragao-banguela/2.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\003 DRAGÃO BANGUELA","3-2-1-003-miniatura-dragao-banguela"
"ativo","3-2-1-004","Miniatura A Freira","decoracao","Miniaturas","Personagens","95.65","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-004-miniatura-a-freira/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-004-miniatura-a-freira/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-004-miniatura-a-freira/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-004-miniatura-a-freira/4.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\004 A FREIRA","3-2-1-004-miniatura-a-freira"
"ativo","3-2-1-005","Miniatura Chucky","decoracao","Miniaturas","Personagens","47.56","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-005-miniatura-chucky/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-005-miniatura-chucky/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-005-miniatura-chucky/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-005-miniatura-chucky/4.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\005 CHUCKY","3-2-1-005-miniatura-chucky"
"ativo","3-2-1-006","Miniatura Tiffany","decoracao","Miniaturas","Personagens","58.27","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-006-miniatura-tiffany/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-006-miniatura-tiffany/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-006-miniatura-tiffany/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-006-miniatura-tiffany/4.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\006 TIFFANY","3-2-1-006-miniatura-tiffany"
"ativo","3-2-1-007","Miniatura Freddy Krueger","decoracao","Miniaturas","Personagens","60.62","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-007-miniatura-freddy-krueger/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-007-miniatura-freddy-krueger/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-007-miniatura-freddy-krueger/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-007-miniatura-freddy-krueger/4.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\007 FREDDY KRUEGER","3-2-1-007-miniatura-freddy-krueger"
"ativo","3-2-1-008","Miniatura Ghostface","decoracao","Miniaturas","Personagens","57.49","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-008-miniatura-ghostface/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-008-miniatura-ghostface/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-008-miniatura-ghostface/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-008-miniatura-ghostface/4.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\008 GHOSTFACE","3-2-1-008-miniatura-ghostface"
"ativo","3-2-1-009","Miniatura Jason","decoracao","Miniaturas","Personagens","66.03","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-009-miniatura-jason/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-009-miniatura-jason/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-009-miniatura-jason/3.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\009 JASON","3-2-1-009-miniatura-jason"
"ativo","3-2-1-010","Miniatura Jigsaw","decoracao","Miniaturas","Personagens","56.65","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-010-miniatura-jigsaw/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-010-miniatura-jigsaw/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-010-miniatura-jigsaw/3.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\010 JIGSAW","3-2-1-010-miniatura-jigsaw"
"ativo","3-2-1-011","Miniatura Michael Myers","decoracao","Miniaturas","Personagens","56.5","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-011-miniatura-michael-myers/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-011-miniatura-michael-myers/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-011-miniatura-michael-myers/3.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\011 MICHAEL MYERS","3-2-1-011-miniatura-michael-myers"
"ativo","3-2-1-012","Miniatura Pennywise","decoracao","Miniaturas","Personagens","70.51","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-012-miniatura-pennywise/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-012-miniatura-pennywise/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-012-miniatura-pennywise/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-012-miniatura-pennywise/4.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\012 PENNYWISE","3-2-1-012-miniatura-pennywise"
"ativo","3-2-1-013","Miniatura Pescador","decoracao","Miniaturas","Personagens","57.3","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-013-miniatura-pescador/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-013-miniatura-pescador/2.png","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\013 PESCADOR","3-2-1-013-miniatura-pescador"
